5.130261,-91.742927,-39.789889,-19.894945
5.150301,-89.057739,-45.483173,-22.741587
5.170341,-86.019672,-50.996236,-25.498118
5.190381,-82.640762,-56.307233,-28.153616
5.210421,-78.934399,-61.395119,-30.697560
5.230461,-74.915269,-66.239735,-33.119868
5.250501,-70.599296,-70.821885,-35.410943
5.270541,-66.003583,-75.123412,-37.561706
5.290581,-61.146339,-79.127273,-39.563636
5.310621,-56.046810,-82.817601,-41.408801
5.330661,-50.725204,-86.179776,-43.089888
5.350701,-45.202605,-89.200474,-44.600237
5.370741,-39.500896,-91.867727,-45.933863
5.390782,-33.642671,-94.170965,-47.085483
5.410822,-27.651140,-96.101064,-48.050532
5.430862,-21.550046,-97.650374,-48.825187
5.450902,-15.363562,-98.812757,-49.406379
5.470942,-9.116202,-99.583607,-49.791804
5.490982,-2.832721,-99.959870,-49.979935
5.511022,3.461985,-99.940055,-49.970028
5.531062,9.742974,-99.524241,-49.762120
5.551102,15.985357,-98.714074,-49.357037
5.571142,22.164400,-97.512765,-48.756383
5.591182,28.255619,-95.925075,-47.962537
5.611222,34.234879,-93.957294,-46.978647
5.631263,40.078488,-91.617219,-45.808609
5.651303,45.763291,-88.914122,-44.457061
5.671343,51.266763,-85.858715,-42.929358
5.691383,56.567097,-82.463104,-41.231552
5.711423,61.643291,-78.740743,-39.370372
5.731463,66.475232,-74.706382,-37.353191
5.751503,71.043773,-70.376007,-35.188004
5.771543,75.330812,-65.766776,-32.883388
5.791583,79.319362,-60.896952,-30.448476
5.811623,82.993620,-55.785832,-27.892916
5.831663,86.339026,-50.453668,-25.226834
5.851703,89.342324,-44.921588,-22.460794
5.871743,91.991616,-39.211512,-19.605756
5.891784,94.276402,-33.346065,-16.673032
5.911824,96.187630,-27.348488,-13.674244
5.931864,97.717727,-21.242547,-10.621274
5.951904,98.860630,-15.052435,-7.526218
5.971944,99.611811,-8.802680,-4.401340
5.991984,99.968292,-2.518045,-1.259022
6.012024,99.928662,3.776568,1.888284
6.032064,99.493078,10.056216,5.028108
6.052104,98.663265,16.296018,8.148009
6.072144,97.442511,22.471249,11.235624
6.092184,95.835654,28.557440,14.278720
6.112224,93.849061,34.530476,17.265238
6.132265,91.490602,40.366690,20.183345
6.152305,88.769624,46.042956,23.021478
6.172345,85.696908,51.536782,25.768391
6.192385,82.284629,56.826401,28.413201
6.212425,78.546307,61.890853,30.945426
6.232465,74.496756,66.710069,33.355035
6.252505,70.152021,71.264956,35.632478
6.272545,65.529317,75.537465,37.768732
6.292585,60.646963,79.510666,39.755333
6.312625,55.524302,83.168816,41.584408
6.332665,50.181633,86.497420,43.248710
6.352705,44.640126,89.483290,44.741645
6.372745,38.921739,92.114593,46.057297
6.392786,33.049128,94.380904,47.190452
6.412826,27.045565,96.273243,48.136622
6.432866,20.934838,97.784112,48.892056
6.452906,14.741159,98.907524,49.453762
6.472946,8.489070,99.639027,49.819513
6.492986,2.203344,99.975723,49.987862
6.513026,-4.091113,99.916279,49.958139
6.533066,-10.369359,99.460929,49.730465
6.553106,-16.606518,98.611478,49.305739
6.573146,-22.777875,97.371292,48.685646
6.593186,-28.858978,95.745284,47.872642
6.613226,-34.825731,93.739898,46.869949
6.633267,-40.654492,91.363079,45.681540
6.653307,-46.322164,88.624247,44.312123
6.673347,-51.806291,85.534252,42.767126
6.693387,-57.085142,82.105338,41.052669
6.713427,-62.137800,78.351093,39.175546
